UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
DAY,1687478400,267,cadli,BTC-USD,29903.0951256052,31325.1426915021,29513.9733246066,30695.0319627857,1687478400,1687564740,29876.0736838608,31325.1426915021,1687536900,29513.9733246066,1687490520,30695.0319627857,1440,436618.64970852,13356904262.8221,223912.479044127,6861651920.43959,52155.5823846029,1596597134.23864,44357.49950381,1358162066.31883
DAY,1687564800,267,cadli,BTC-USD,30695.0319627857,30813.9119225004,30107.3066222229,30547.2538887232,1687564800,1687651140,30705.2954915237,30813.9119225004,1687574640,30107.3066222229,1687645200,30547.2538887232,1440,197062.835148789,6031303510.17556,79053.2519579853,2419856643.2411,17635.732710427,539628291.101091,14018.40926359,429025664.268195
DAY,1687651200,267,cadli,BTC-USD,30547.2538887232,31046.5161093859,30037.4366236984,30468.4754666978,1687651200,1687737540,30523.1901289459,31046.5161093859,1687667880,30037.4366236984,1687721400,30468.4754666978,1440,201813.282987941,6186917297.06362,84696.2393610303,2597766682.79256,18922.0800371453,579962251.384337,14613.21585029,447969886.565137
DAY,1687737600,267,cadli,BTC-USD,30468.4754666978,30633.5010835895,29913.6991190895,30295.226396642,1687737600,1687823940,30472.1608852659,30633.5010835895,1687788000,29913.6991190895,1687798680,30295.226396642,1440,274501.705975236,8314034053.07386,128633.961765398,3895672234.07916,29386.1887069064,889767324.370557,24467.18002633,740799259.397179
DAY,1687824000,267,cadli,BTC-USD,30295.226396642,30992.6287251163,29913.2839356919,30668.9243387284,1687824000,1687910340,30290.4410123371,30992.6287251163,1687874940,29913.2839356919,1687824840,30668.9243387284,1440,258177.633842153,7899067602.96978,123449.467425382,3779077121.64792,29132.6282534157,891805141.057872,24184.15767519,740545500.463194
DAY,1687910400,267,cadli,BTC-USD,30668.9243387284,30709.0924164408,29948.6131212056,30101.2258952121,1687910400,1687996740,30709.0924164408,30709.0924164408,1687910400,29948.6131212056,1687980660,30101.2258952121,1440,245715.352741282,7438773637.66497,110927.343890621,3357104181.33466,24552.5216506585,742651265.123327,19982.00725649,604354708.438178
DAY,1687996800,267,cadli,BTC-USD,30101.2258952121,30819.8648601016,29955.3564962545,30440.1023199044,1687996800,1688083140,30085.2900191205,30819.8648601016,1688044680,29955.3564962545,1688008140,30440.1023199044,1440,231561.653674644,7058229076.70175,105936.107319382,3230860646.56686,27547.4924145076,840147408.701777,22876.85508013,697795304.209942
DAY,1688083200,267,cadli,BTC-USD,30440.1023199044,31265.9962841265,29721.4469201652,30437.7451668473,1688083200,1688169540,30469.6486622784,31265.9962841265,1688100660,29721.4469201652,1688132880,30437.7451668473,1440,501979.794610326,15314164046.4335,252078.123139695,7683314678.05696,61745.7727229957,1879134970.64229,52121.92969209,1585587465.55084
DAY,1688169600,267,cadli,BTC-USD,30437.7451668473,30654.6984805647,29703.2144995641,30533.7461791116,1688169600,1688255940,30440.7114807391,30654.6984805647,1688223720,29703.2144995641,1688182320,30533.7461791116,1440,131887.089773685,4023529162.41699,43522.1134255031,1328473369.58225,9773.27329443539,298203485.692541,7982.49465797,243597884.061218
DAY,1688256000,267,cadli,BTC-USD,30533.7461791116,30779.430375879,29956.7389784207,30629.064612191,1688256000,1688342340,30597.0682572146,30779.430375879,1688337300,29956.7389784207,1688333340,30629.064612191,1440,161774.572664919,4939852413.76345,59185.3142649442,1807273771.85077,12071.622466787,368603269.86368,9978.16216376,304676067.592239
DAY,1688342400,267,cadli,BTC-USD,30629.064612191,31377.6927977508,30334.8597469593,31173.6004676264,1688342400,1688428740,30617.3883210503,31377.6927977508,1688413980,30334.8597469593,1688365380,31173.6004676264,1440,252916.105504554,7815981697.89673,110953.828334145,3431424997.55774,25473.6505760754,787797019.937758,21714.99568863,671743325.76092
DAY,1688428800,267,cadli,BTC-USD,31173.6004676264,31315.4175513951,30268.3914973058,30804.9314937316,1688428800,1688515140,31187.3065537373,31315.4175513951,1688434920,30268.3914973058,1688437800,30804.9314937316,1440,202744.942500465,6286014135.04578,84243.8064470755,2611244008.23731,17670.3497766116,547472016.021476,14697.82935557,455456368.572981
DAY,1688515200,267,cadli,BTC-USD,30804.9314937316,30900.0951202874,29985.5647562637,30527.0969511612,1688515200,1688601540,30791.5735327989,30900.0951202874,1688529240,29985.5647562637,1688573100,30527.0969511612,1440,202383.899347025,6181288625.67436,89010.5831835933,2716210359.36512,21004.8467633875,640642888.277096,17943.11020124,547213363.15332
DAY,1688601600,267,cadli,BTC-USD,30527.0969511612,31467.1818088643,29658.5689522295,29930.3254083315,1688601600,1688687940,30519.2524131515,31467.1818088643,1688634060,29658.5689522295,1688676240,29930.3254083315,1440,371157.497261069,11354273978.9833,188188.049282792,5757327868.65738,40125.7153380967,1227252009.77404,34510.88230257,1055529490.98257
DAY,1688688000,267,cadli,BTC-USD,29930.3254083315,30465.0776004894,29084.2630263913,30382.6523200649,1688688000,1688774340,29935.3278108599,30465.0776004894,1688738580,29084.2630263913,1688767980,30382.6523200649,1440,221420.939713295,6682281634.33522,102117.660599325,3081364764.83597,24709.9137348145,745988931.154776,21092.51576736,636915888.43778
DAY,1688774400,267,cadli,BTC-USD,30382.6523200649,30409.3137112459,30065.2675945666,30323.0188403165,1688774400,1688860740,30375.0401936142,30409.3137112459,1688785020,30065.2675945666,1688855820,30323.0188403165,1440,106309.114476341,3216753888.56643,36561.0306880235,1106160280.64422,8679.50901030183,262395045.847023,7248.32312589,219069940.715023
DAY,1688860800,267,cadli,BTC-USD,30323.0188403165,30434.9328245786,28990.6701582495,30061.3743526232,1688860800,1688947140,30327.2652815666,30434.9328245786,1688865180,28990.6701582495,1688923020,30061.3743526232,1440,116434.860372579,3525414801.53762,41026.4766168965,1242465673.99493,9306.75968633185,281686796.346324,7466.43696149,226020642.725362
DAY,1688947200,267,cadli,BTC-USD,30061.3743526232,31027.7490658591,28926.9927294527,30414.3935333379,1688947200,1689033540,30200.0809821916,31027.7490658591,1689019620,28926.9927294527,1688972220,30414.3935333379,1440,257268.201702999,7813139895.09011,114095.480962822,3467466757.09649,28893.2797666124,878238642.448404,23665.86580535,719481510.728546
DAY,1689033600,267,cadli,BTC-USD,30414.3935333379,30803.5901286657,30261.3382009774,30647.2187156785,1689033600,1689119940,30399.9785366311,30803.5901286657,1689088740,30261.3382009774,1689034320,30647.2187156785,1440,201173.903958789,6144284630.63589,83790.9537953006,2559363729.35241,22483.9329326009,686309722.411866,17875.3124609,545637699.551689
DAY,1689120000,267,cadli,BTC-USD,30647.2187156785,30938.2373822203,30260.0798915785,30413.994084819,1689120000,1689206340,30668.458732859,30938.2373822203,1689165000,30260.0798915785,1689190560,30413.994084819,1440,250962.824171437,7689893592.53186,111699.700440453,3423790696.40098,31357.8798943154,959764454.23473,25925.21287259,793485471.091172
DAY,1689206400,267,cadli,BTC-USD,30413.994084819,31759.5645664914,30298.2114680363,31481.4081376011,1689206400,1689292740,30415.4365592802,31759.5645664914,1689276720,30298.2114680363,1689224940,31481.4081376011,1440,422803.724616187,13112372400.2134,210150.846998892,6526329246.21536,54930.8721441326,1704802196.84156,46667.41190712,1448711285.63108
DAY,1689292800,267,cadli,BTC-USD,31481.4081376011,31576.3749765974,29978.2431069908,30345.7701035837,1689292800,1689379140,31476.3738828195,31576.3749765974,1689304680,29978.2431069908,1689361500,30345.7701035837,1440,374803.746893536,11568968127.8316,173703.047555559,5354694570.31238,43421.8708558793,1338562972.11987,35661.53930048,1099358679.3462
DAY,1689379200,267,cadli,BTC-USD,30345.7701035837,30407.9465385067,30278.2942253779,30318.1340815308,1689379200,1689465540,30338.4386481229,30407.9465385067,1689385380,30278.2942253779,1689380580,30318.1340815308,1440,117084.600792164,3552277571.55296,36078.9237906785,1095213698.70015,7259.44134600325,220153815.936952,5278.55312548,160059835.661362
DAY,1689465600,267,cadli,BTC-USD,30318.1340815308,30447.4576738278,30136.8521248001,30254.0284882476,1689465600,1689551940,30316.9356822204,30447.4576738278,1689520680,30136.8521248001,1689474180,30254.0284882476,1440,129058.478571365,3911271066.15609,44676.0700354449,1354179855.17179,10188.8138445143,308685810.085438,7840.40973544,237520651.642693
DAY,1689552000,267,cadli,BTC-USD,30254.0284882476,30374.7058385532,29729.1899146518,30156.5844242845,1689552000,1689638340,30260.725875057,30374.7058385532,1689605280,29729.1899146518,1689619800,30156.5844242845,1440,223655.140169196,6740734901.74815,94614.8796549673,2849958432.0229,26086.9200806735,785357419.558464,19924.99651379,599806356.179129
DAY,1689638400,267,cadli,BTC-USD,30156.5844242845,30244.9363431901,29678.1490133146,29884.3573854079,1689638400,1689724740,30157.0425619041,30244.9363431901,1689645960,29678.1490133146,1689698940,29884.3573854079,1440,218963.097679451,6553323696.17947,95426.4575294688,2854431702.48266,26118.9563171248,780913551.697272,19925.31275019,595626204.45398
DAY,1689724800,267,cadli,BTC-USD,29884.3573854079,30202.765090471,29816.5466623239,29935.6891157405,1689724800,1689811140,29880.8691067295,30202.765090471,1689741420,29816.5466623239,1689778920,29935.6891157405,1440,191405.119968723,5743273015.85344,78225.3201275417,2346744652.37184,21066.7718987594,631595216.60762,15794.90161269,473454815.516516
DAY,1689811200,267,cadli,BTC-USD,29935.6891157405,30421.3561543263,29130.513588781,29811.4849347523,1689811200,1689897540,29923.2239276822,30421.3561543263,1689849720,29130.513588781,1689827340,29811.4849347523,1440,244151.096396175,7323089571.05474,105588.474739223,3166388981.11045,28507.2554865197,854352921.309813,20792.02151455,622983417.728316
DAY,1689897600,267,cadli,BTC-USD,29811.4849347523,30057.510460538,29447.3864188771,29892.1365446573,1689897600,1689983940,29799.3893608791,30057.510460538,1689964740,29447.3864188771,1689901020,29892.1365446573,1440,177853.436707475,5310951898.31609,64126.8672407132,1915569843.23351,19039.0912095756,568738060.764289,13686.06180674,408802376.27319
DAY,1689984000,267,cadli,BTC-USD,29892.1365446573,30034.5564347189,29683.0747011028,29804.3500738858,1689984000,1690070340,29914.6830553391,30034.5564347189,1690005480,29683.0747011028,1690068720,29804.3500738858,1440,115792.189372531,3460873549.21667,35131.6360054475,1049757561.41932,9965.82931130418,297710063.549532,6511.10830921,194421307.427933
DAY,1690070400,267,cadli,BTC-USD,29804.3500738858,30343.3514977664,29762.3692611068,30101.2645734077,1690070400,1690156740,29819.3911964235,30343.3514977664,1690139460,29762.3692611068,1690073400,30101.2645734077,1440,139826.843636379,4195370943.5917,48273.7819480172,1449834071.76575,12739.9132876792,382471936.405492,8684.09510081,260708646.627815
DAY,1690156800,267,cadli,BTC-USD,30101.2645734077,30132.9538123709,28931.2798679141,29206.0663216961,1690156800,1690243140,30098.0600911279,30132.9538123709,1690158420,28931.2798679141,1690211460,29206.0663216961,1440,268026.986930521,7871396531.71952,123333.201715548,3617523120.42352,34826.7181244392,1020125409.27637,26751.25335184,783030241.452291
DAY,1690243200,267,cadli,BTC-USD,29206.0663216961,29376.453915123,29082.7415214906,29256.1875846369,1690243200,1690329540,29227.609952843,29376.453915123,1690310400,29082.7415214906,1690248840,29256.1875846369,1440,175410.603479875,5124708713.71657,59231.0060497082,1730961473.92813,17243.5818590121,503614289.909143,12427.52597314,362884221.931773
DAY,1690329600,267,cadli,BTC-USD,29256.1875846369,29716.7724888871,29150.692375081,29375.3055204941,1690329600,1690415940,29290.3946275837,29716.7724888871,1690404720,29150.692375081,1690335300,29375.3055204941,1440,233393.205787763,6847797521.64911,95137.6008726655,2792824792.15307,24267.730634762,712066988.070952,17017.34780585,499260096.516178
DAY,1690416000,267,cadli,BTC-USD,29375.3055204941,29601.4037636293,29112.1955889073,29239.7913150158,1690416000,1690502340,29368.4480388688,29601.4037636293,1690458960,29112.1955889073,1690483200,29239.7913150158,1440,167637.651613059,4924535203.65967,62913.5826385291,1846844990.58974,17077.941412582,501008816.741323,13247.59687711,388501581.047011
DAY,1690502400,267,cadli,BTC-USD,29239.7913150158,29535.7892701467,29057.6523977503,29335.4470402998,1690502400,1690588740,29229.781894086,29535.7892701467,1690557720,29057.6523977503,1690511400,29335.4470402998,1440,182559.009691106,5347773488.53471,67688.0019572332,1984658775.68464,16167.947660063,473765947.347786,12263.88222816,359317641.844654
DAY,1690588800,267,cadli,BTC-USD,29335.4470402998,29524.7774968213,29275.9965660462,29383.336465198,1690588800,1690675140,29335.6253849009,29524.7774968213,1690603860,29275.9965660462,1690632960,29383.336465198,1440,93010.1335201485,2730139752.52265,29688.1408017438,871539978.956496,7116.38413813749,208819241.773668,5111.68020815,149907721.516782
DAY,1690675200,267,cadli,BTC-USD,29383.336465198,29513.3176483488,29117.1460335032,29364.3837700405,1690675200,1690761540,29379.3727791204,29513.3176483488,1690742580,29117.1460335032,1690747380,29364.3837700405,1440,132311.355114629,3878185801.86342,45716.0666017599,1339714931.4117,10883.6820076169,318675787.568989,8332.04278138,243850701.194046
DAY,1690761600,267,cadli,BTC-USD,29364.3837700405,29503.2425743731,29139.2004148072,29258.5076902706,1690761600,1690847940,29288.521967779,29503.2425743731,1690770840,29139.2004148072,1690833540,29258.5076902706,1440,208406.769848206,6112476649.35791,90547.0598206373,2653805121.67731,19085.8090487979,559493234.69794,14647.28955675,429242413.391713
DAY,1690848000,267,cadli,BTC-USD,29258.5076902706,29703.8104813107,28678.8061592632,29703.8104813107,1690848000,1690934340,29235.4975888643,29703.8104813107,1690934340,28678.8061592632,1690903800,29703.8104813107,1440,425555.781875894,12357775377.0269,239543.050239505,6956893093.85974,36546.9889303639,1061559204.59923,29346.62738799,852260262.370728
DAY,1690934400,267,cadli,BTC-USD,29703.8104813107,30013.239349691,28985.472709409,29177.9478242776,1690934400,1691020740,29716.2798836776,30013.239349691,1690939980,28985.472709409,1690995420,29177.9478242776,1440,433783.994378387,12773887656.0175,240207.558487474,7072223337.5371,37138.2449944902,1092657917.74096,28963.4263825,851715812.749092
DAY,1691020800,267,cadli,BTC-USD,29177.9478242776,29388.0233722991,28980.3713972081,29184.4729902195,1691020800,1691107140,29172.8082887427,29388.0233722991,1691074800,28980.3713972081,1691051160,29184.4729902195,1440,294224.479342068,8588332235.67144,153513.906307257,4481178941.12639,20051.0018384088,585523824.196564,15325.03336108,447355243.179262
DAY,1691107200,267,cadli,BTC-USD,29184.4729902195,29309.3601869009,28881.11867126,29096.0701444857,1691107200,1691193540,29188.3555587042,29309.3601869009,1691156880,28881.11867126,1691181900,29096.0701444857,1440,279175.726622473,8139326211.5937,139691.130736019,4071435152.29258,17471.5890392989,509193443.730943,13583.17481036,395670086.834746
DAY,1691193600,267,cadli,BTC-USD,29096.0701444857,29140.4158548721,28970.9260773708,29072.4311106811,1691193600,1691279940,29091.9118952464,29140.4158548721,1691196420,28970.9260773708,1691239800,29072.4311106811,1440,125470.301698243,3645223228.36887,54909.6718670283,1595411570.14448,6661.38222566105,193608504.572065,4753.13776835,137995482.529323
DAY,1691280000,267,cadli,BTC-USD,29072.4311106811,29208.655804061,28994.8213139829,29079.1215999119,1691280000,1691366340,29065.2903812273,29208.655804061,1691356860,28994.8213139829,1691338020,29079.1215999119,1440,136315.528200176,3963102777.56737,59190.9373265593,1721571637.92835,7271.11851406908,211424527.810531,5098.72449659,148110456.539919
DAY,1691366400,267,cadli,BTC-USD,29079.1215999119,29264.3007016028,28740.1502709271,29197.986038807,1691366400,1691452740,29070.3407021133,29264.3007016028,1691443800,28740.1502709271,1691425020,29197.986038807,1440,280597.877377468,8148209497.16789,153043.942604209,4443463940.71272,22088.5944684099,640844107.46469,17044.96446432,494237977.955105
DAY,1691452800,267,cadli,BTC-USD,29197.986038807,30157.3055353369,29130.185684072,29774.8224448097,1691452800,1691539140,29188.3524649438,30157.3055353369,1691529660,29130.185684072,1691459940,29774.8224448097,1440,392691.043481498,11607785845.0582,213492.194006711,6316876970.2055,34687.8083155779,1027613561.85452,27163.76402373,804757440.601664
DAY,1691539200,267,cadli,BTC-USD,29774.8224448097,30098.2813046272,29377.9308464541,29579.4693139563,1691539200,1691625540,29775.1149155835,30098.2813046272,1691586000,29377.9308464541,1691611620,29579.4693139563,1440,344281.189157095,10235621424.6837,184211.67380026,5476155211.5093,24726.9388011573,734822130.156378,18891.0835137,561152353.670712
